status,url_length,digit_count,shannon_entropy,relative_entropy,vowel_consonant_ratio,first_digit_position,contains_ip,special_chars_count,contains_port,subdomain_count,common_terms_count,contains_underscore,contains_dash,is_shortened,abnormal_subdomains
legitimate,56,0,4.307117985122874,1.2095561349963972,0.2857142857142857,-1,False,11,False,0,3,False,True,False,False
legitimate,27,0,3.676390632579627,1.3588088737177897,0.23529411764705882,-1,False,6,False,0,3,False,False,False,False
legitimate,70,0,4.328035839952227,0.5755216664065343,0.40476190476190477,-1,False,11,False,0,3,False,True,False,False
phishing,128,7,4.568664968892781,2.3113038184421235,0.40789473684210525,74,False,14,False,8,2,False,False,False,True
phishing,25,3,4.213660689688184,2.9961703404508446,0.21428571428571427,14,False,5,False,0,1,False,False,False,False
legitimate,33,0,4.051821770808045,1.7967446858891918,0.3684210526315789,-1,False,7,False,0,4,False,False,False,False
legitimate,52,0,4.1738228338092815,1.3412894334299044,0.41935483870967744,-1,False,8,False,0,5,False,True,False,False
legitimate,31,0,3.7356660681024443,1.0155246799365443,0.3157894736842105,-1,False,6,False,0,4,False,False,False,False
phishing,41,4,4.226709858847345,0.43505237143859943,0.34782608695652173,23,False,6,False,0,3,False,False,False,False
legitimate,33,0,4.104407755459851,0.5956518135207641,0.35,-1,False,6,False,0,4,False,False,False,False
phishing,32,0,4.108458593344349,0.8109122876265028,0.3,-1,False,6,False,0,2,False,True,False,False
legitimate,66,2,4.354651036439185,0.7883457530039546,0.5142857142857142,63,False,11,False,0,3,False,True,False,False
legitimate,85,8,4.471707885254594,2.205687076709817,0.36363636363636365,23,False,17,False,0,5,False,True,False,False
legitimate,52,0,4.2892074491938965,1.6152946679475542,0.4666666666666667,-1,False,8,False,0,3,True,False,False,False
legitimate,109,6,4.5567271604833275,1.400171251027647,0.5,36,False,16,False,0,4,False,True,False,False
legitimate,84,0,4.145610244817931,1.233164176948029,0.5319148936170213,-1,False,12,False,0,2,False,True,False,False
phishing,110,14,5.290184432621492,1.9596609741345021,0.39344262295081966,53,False,11,False,0,3,False,True,False,False
phishing,171,52,4.967635066856988,0.7045055277999186,0.3972602739726027,58,False,17,False,0,2,False,True,False,False
legitimate,17,0,3.2483650467509038,2.64287357639093,0.3333333333333333,-1,False,5,False,0,1,False,False,False,False
legitimate,19,0,3.2608281712244547,2.2142480502463324,0.36363636363636365,-1,False,4,False,0,1,False,False,False,False
phishing,98,28,4.642785743623148,0.0,0.3170731707317073,7,True,16,False,0,1,True,False,False,False
phishing,32,0,3.819548827786958,1.7787335055510167,0.625,-1,False,6,False,0,2,False,False,False,False
legitimate,28,0,3.9677201004744993,1.7984982303343289,0.29411764705882354,-1,False,6,False,0,4,False,False,False,False
phishing,64,2,4.386587797403417,0.7979243765776667,0.6451612903225806,20,False,11,False,0,3,False,False,False,False
legitimate,40,0,3.993942707918268,3.1069050731635324,0.7368421052631579,-1,False,7,False,0,3,False,False,False,False
phishing,132,15,5.363010150437366,0.5051054353997524,0.43661971830985913,16,False,15,False,0,6,True,True,False,False
phishing,124,6,5.159250716031775,1.8069003754396937,0.48484848484848486,75,False,20,False,0,4,True,True,False,False
phishing,51,0,3.944210332414287,0.8944756929147155,0.5,-1,False,9,False,0,2,False,False,False,False
phishing,141,41,5.214059842598247,0.47742060822869775,0.3582089552238806,8,False,9,False,0,2,False,False,False,True
phishing,126,16,4.753007758905342,1.1178122325987816,0.6140350877192983,61,False,18,False,2,3,True,True,False,True
legitimate,21,0,3.6537567082870006,1.833571874323612,0.3333333333333333,-1,False,5,False,0,2,False,False,False,False
legitimate,53,2,4.343315209558403,2.1243239844338118,0.3793103448275862,39,False,11,False,0,3,True,False,False,False
legitimate,27,0,3.8282375018429557,1.4439415912860065,0.3125,-1,False,6,False,0,4,False,False,False,False
phishing,76,21,4.6518719220469045,1.3634261684135436,0.35294117647058826,35,False,9,False,0,1,False,False,False,False
legitimate,79,0,4.233339134852567,0.916480712179454,0.5348837209302325,-1,False,13,False,0,3,False,True,False,False
phishing,77,16,4.58098832806082,0.7926746153641194,0.5428571428571428,32,False,7,False,0,2,False,False,False,False
legitimate,35,0,3.8401568604088587,1.595642408846775,0.35,-1,False,8,False,0,4,False,False,False,False
legitimate,56,0,4.29583344144878,1.0574522168251448,0.46875,-1,False,9,False,0,5,False,True,False,False
legitimate,49,4,4.123004049629476,1.226668699983501,0.2,41,False,9,False,0,4,False,False,False,False
legitimate,41,0,4.122693700152457,1.1875805899122471,0.4782608695652174,-1,False,7,False,0,3,False,False,False,False
phishing,84,23,4.769545221842161,1.5009778908098392,0.59375,33,False,10,False,0,2,False,False,False,False
legitimate,29,0,3.909368063943885,1.2729557390485764,0.2777777777777778,-1,False,6,False,0,4,False,False,False,False
legitimate,21,0,3.5585186130489057,1.727962053309782,0.15384615384615385,-1,False,6,False,0,3,False,False,False,False
legitimate,35,0,4.050013373778755,2.133753493475915,0.35,-1,False,8,False,0,3,True,False,False,False
legitimate,28,0,3.7979026896829478,1.7457106317492217,0.3333333333333333,-1,False,8,False,0,3,False,True,False,False
phishing,97,0,4.4598097263261165,0.9814568813636861,0.4727272727272727,-1,False,16,False,0,5,False,False,False,False
phishing,36,0,3.7845276964165557,1.5633072618638357,0.5,-1,False,6,False,0,2,False,False,False,False
legitimate,63,0,4.068472885586725,0.8670401125825518,0.5142857142857142,-1,False,10,False,0,4,False,True,False,False
legitimate,24,0,3.9182958340544896,1.363540171610784,0.5833333333333334,-1,False,5,False,0,1,False,False,False,False
phishing,40,1,4.008694969562842,1.2261044570697952,0.4782608695652174,26,False,5,False,0,2,False,False,False,False
phishing,85,0,4.247948473388077,1.4045777318668315,0.4489795918367347,-1,False,14,False,0,1,False,True,False,False
phishing,56,6,4.581833663430985,0.4507971578314506,0.39285714285714285,23,False,11,False,2,2,False,True,False,True
phishing,49,0,4.107598182238386,2.1250472022088163,0.6,-1,False,9,False,0,1,False,False,False,False
phishing,23,0,3.588354347173234,2.3632008564437914,0.38461538461538464,-1,False,5,False,0,2,False,False,False,False
phishing,64,0,4.371018072054204,1.6111880637948426,0.39473684210526316,-1,False,11,False,0,3,False,True,False,False
phishing,46,2,4.398030705821853,2.80592089676448,0.5714285714285714,39,False,11,False,0,3,False,True,False,False
phishing,36,0,4.006749918638778,1.7021495358383136,0.2727272727272727,-1,False,8,False,0,1,False,False,False,False
legitimate,29,2,4.1162646156680225,0.8285445647431569,0.375,8,False,5,False,0,2,False,False,False,False
phishing,55,3,4.074554204780528,1.0409499563862041,0.5714285714285714,30,False,8,False,0,2,False,True,False,False
legitimate,45,0,4.136437130558764,0.95338709134741,0.4074074074074074,-1,False,7,False,0,4,False,False,False,False
legitimate,33,0,4.006071013101169,1.125594208646899,0.42105263157894735,-1,False,6,False,0,3,False,False,False,False
phishing,231,92,4.834476378718605,0.8357163203125269,0.5657894736842105,90,False,20,False,0,3,True,True,False,False
phishing,30,0,3.7362434129830606,1.4198826819324,0.4117647058823529,-1,False,6,False,0,3,False,False,False,False
legitimate,31,0,3.8245334068819106,1.0920092963246952,0.3888888888888889,-1,False,6,False,0,3,False,False,False,False
legitimate,27,0,3.763965742824082,1.5601273322290212,0.25,-1,False,7,False,0,4,False,True,False,False
phishing,81,21,4.811891751120947,0.7926746153641194,0.4857142857142857,36,False,8,False,0,3,False,False,False,False
legitimate,58,7,4.385841719519742,2.04287391805526,0.41379310344827586,51,False,10,False,0,4,False,True,False,False
legitimate,28,0,3.9677201004744993,2.3896811513962724,0.29411764705882354,-1,False,6,False,0,3,False,False,False,False
legitimate,25,0,3.589275070710713,2.291887295770581,0.1875,-1,False,6,False,0,4,False,False,False,False
phishing,87,2,4.443539222022284,1.5340913709076343,0.44,59,False,13,False,0,3,False,False,False,False
legitimate,28,0,3.940759832540089,1.9969592933447111,0.29411764705882354,-1,False,6,False,0,3,False,False,False,False
legitimate,133,8,4.584145045631968,2.1882820143015387,0.5223880597014925,27,False,23,False,0,4,False,True,False,False
legitimate,26,0,3.891995487039019,1.740950836514139,0.46153846153846156,-1,False,7,False,0,4,False,False,False,False
phishing,36,0,3.800919098243859,1.3694288959630443,0.4,-1,False,8,False,0,1,False,False,False,False
phishing,29,0,4.1162646156680225,1.2756616963763676,0.5,-1,False,5,False,0,3,False,False,False,False
phishing,37,0,3.925405392539033,1.3706008022138272,0.36363636363636365,-1,False,7,False,0,4,False,True,False,False
legitimate,33,0,3.937444876540854,1.235146986789501,0.22727272727272727,-1,False,6,False,0,4,False,False,False,False
legitimate,47,0,4.280667511657909,2.801096526984771,0.5416666666666666,-1,False,10,False,0,3,False,True,False,False
legitimate,26,3,3.9500637564362093,0.7399409308753231,0.3076923076923077,12,False,6,False,0,4,False,False,False,False
phishing,93,2,4.58473005379406,2.64336768712683,0.45098039215686275,41,False,17,False,0,2,False,True,False,False
legitimate,44,0,4.226143834398879,2.048216431693928,0.4,-1,False,9,False,2,2,False,False,False,False
phishing,34,0,3.939829017466402,1.201868035606113,0.47368421052631576,-1,False,6,False,0,2,False,False,False,False
legitimate,63,0,4.266984590772068,0.8906373903210746,0.4166666666666667,-1,False,12,False,0,3,False,True,False,False
phishing,56,9,4.496924958035209,0.8866198089248071,0.38461538461538464,21,False,11,False,2,3,False,True,False,True
phishing,28,3,3.8518232255517666,1.1916085902259885,0.3333333333333333,13,False,5,False,0,3,False,False,False,False
legitimate,51,0,4.140288763786837,1.4529845417463538,0.48148148148148145,-1,False,11,False,0,3,False,True,False,False
phishing,50,3,4.0880471909383065,1.732847674979119,0.39285714285714285,41,False,8,False,0,3,False,False,False,False
legitimate,70,6,4.421213196192992,1.868090448508493,0.43243243243243246,59,False,11,False,0,3,False,True,False,False
legitimate,41,2,4.326706577630512,2.185117348229207,0.5263157894736842,39,False,10,False,0,2,True,False,False,False
legitimate,74,7,4.355959912979334,1.73356492715477,0.47368421052631576,25,False,11,False,0,3,False,True,False,False
legitimate,26,0,3.9500637564362093,1.851346458147475,0.17647058823529413,-1,False,6,False,0,4,False,False,False,False
legitimate,114,6,4.432229685845145,1.5435232322572177,0.36923076923076925,52,False,19,False,0,5,False,True,False,False
phishing,49,0,4.027476425527099,0.6233614137761794,0.4482758620689655,-1,False,7,False,0,1,False,True,False,False
legitimate,26,0,3.8150724101159423,2.0550228578037815,0.3333333333333333,-1,False,6,False,0,3,False,False,False,False
legitimate,42,0,4.127569435189147,1.7212522204614784,0.32,-1,False,9,False,0,4,False,True,False,False
legitimate,28,0,3.869331261111518,0.8912449775136667,0.4375,-1,False,5,False,0,2,False,False,False,False
legitimate,29,0,3.9952378913808873,1.0542315445907677,0.35294117647058826,-1,False,6,False,0,3,False,False,False,False
legitimate,32,0,3.8042292966721747,2.2816436359326957,0.3157894736842105,-1,False,7,False,0,3,False,False,False,False
phishing,34,1,4.175123135113461,1.644674682325159,0.3,18,False,7,False,0,2,False,True,False,False
phishing,51,0,4.398038705506969,0.9261497578676594,0.39285714285714285,-1,False,12,False,0,3,False,True,False,False
legitimate,78,0,4.303013995256371,1.271944777317382,0.45454545454545453,-1,False,14,False,0,4,False,True,False,False
phishing,43,0,4.0078061858720755,2.5736503699132336,0.4583333333333333,-1,False,8,False,2,3,False,False,False,False
phishing,154,14,5.289677755803848,1.4980856345188103,0.4810126582278481,37,False,23,True,0,4,True,True,False,False
legitimate,35,0,3.971302302288371,0.9944317501884848,0.3333333333333333,-1,False,7,False,0,3,False,False,False,False
legitimate,54,0,3.9489052156325104,1.534883795123103,0.2777777777777778,-1,False,8,False,0,3,False,True,False,False
legitimate,35,0,4.047160074632759,0.8042074489273906,0.38095238095238093,-1,False,6,False,0,3,False,False,False,False
legitimate,25,0,3.8332696895151077,1.3307866932122006,0.42857142857142855,-1,False,5,False,0,2,False,False,False,False
legitimate,27,0,3.8561962982193805,0.9499417005231121,0.4,-1,False,6,False,0,3,False,False,False,False
phishing,61,9,4.772881755872873,0.0,0.3333333333333333,7,True,12,False,0,1,False,False,False,False
phishing,41,0,4.0346536885808275,1.0561105198143925,0.5217391304347826,-1,False,6,False,0,3,False,False,False,False
phishing,47,0,3.9611026178567625,1.7702385137703298,0.52,-1,False,9,False,0,3,False,False,False,False
legitimate,19,0,3.3918926446809317,2.16394800759266,0.18181818181818182,-1,False,6,False,0,2,False,False,False,False
legitimate,38,0,4.11583409216322,1.166341869907595,0.4090909090909091,-1,False,7,False,0,4,False,True,False,False
legitimate,64,6,4.327569336880353,2.062764110580293,0.2777777777777778,27,False,12,False,0,3,False,True,False,False
phishing,271,84,4.800034989733084,1.0223687341798187,0.4336283185840708,131,False,25,False,0,6,True,False,False,False
phishing,50,0,4.013340441068115,1.7607260629032482,0.5769230769230769,-1,False,9,False,0,1,False,False,False,False
legitimate,80,7,4.529749859046178,1.94919330424612,0.4146341463414634,72,False,15,False,0,3,False,True,False,False
phishing,67,0,4.277306034756813,1.0106058431643872,0.5675675675675675,-1,False,9,False,0,3,False,False,False,False
phishing,282,59,5.560336109526664,1.5267102088498046,0.381294964028777,81,False,31,False,0,4,True,True,False,False
phishing,144,6,5.144674915803757,0.881190392212187,0.4166666666666667,98,False,19,False,0,5,True,True,False,True
phishing,52,4,4.443053603040049,0.6017753846708518,0.5384615384615384,48,False,8,False,0,2,False,True,False,False
legitimate,28,0,3.797902689682947,1.6231688045179764,0.2222222222222222,-1,False,6,False,0,4,False,False,False,False
legitimate,50,0,4.003590820407827,1.2292675338265306,0.36666666666666664,-1,False,9,False,0,5,False,False,False,False
legitimate,60,13,4.658659712448833,2.376240001480432,0.43478260869565216,35,False,14,False,0,1,False,True,False,False
legitimate,87,2,4.190615874980422,1.2431948421974837,0.5416666666666666,39,False,11,False,0,4,False,True,False,False
phishing,35,4,3.935727659493041,2.8098734653312585,0.14285714285714285,17,False,7,False,0,4,False,False,False,False
phishing,102,25,4.691362783965064,1.484126030060909,0.46511627906976744,47,False,14,False,0,2,False,False,False,False
legitimate,63,9,4.996733296344086,0.9844798721920686,0.2777777777777778,38,False,8,False,0,4,False,False,False,False
phishing,36,0,4.218128820706467,1.673724109834281,0.6111111111111112,-1,False,7,False,0,3,False,True,False,False
legitimate,21,0,3.52257158913636,2.985415892620205,0.25,-1,False,6,False,0,4,False,False,False,False
phishing,238,75,5.359925977235665,1.630196931429674,0.5421686746987951,38,False,35,False,0,3,True,True,False,False
phishing,36,10,4.127986806877675,0.0,0.2857142857142857,7,True,8,False,0,1,False,False,False,False
legitimate,38,0,4.108869289360841,0.7475108250357521,0.391304347826087,-1,False,6,False,0,4,False,False,False,False
phishing,88,15,4.527543058261796,0.0,0.5,7,True,16,False,0,2,False,True,False,False
phishing,29,0,3.71937582241537,1.83632276817491,0.21052631578947367,-1,False,6,False,0,2,False,False,False,False
phishing,27,0,3.810081020521731,1.4392870377619988,0.23529411764705882,-1,False,6,False,0,2,False,False,False,False
phishing,101,11,5.259040815651282,2.3916734688296075,0.31666666666666665,34,False,11,False,0,3,False,True,False,False
legitimate,18,0,3.7254805569978675,2.9859226974288076,0.4444444444444444,-1,False,5,False,0,2,False,False,False,False
phishing,27,0,3.5137847242254345,1.7005262673537433,0.17647058823529413,-1,False,7,False,0,3,False,False,False,False
legitimate,28,1,3.9677201004744997,2.324097163287149,0.3333333333333333,27,False,7,False,0,3,False,False,False,False
phishing,36,1,4.162573265150911,1.4208283289135173,0.3333333333333333,35,False,7,False,0,2,False,True,False,False
